a : -613.0000, 0 -> 1
b : 460.0000, 0 -> 2
c : 101.0000, 0 -> 1
d : -370.0000, 0 -> 2
a : 48.0000, 1 -> 3
b : -166.0000, 1 -> 1
c : -173.0000, 1 -> 3
d : 923.0000, 1 -> 0
a : -511.0000, 2 -> 2
b : -232.0000, 2 -> 3
c : 717.0000, 2 -> 2
d : -301.0000, 2 -> 3
a : -418.0000, 3 -> 1
b : -649.0000, 3 -> 0
c : 975.0000, 3 -> 2
d : 940.0000, 3 -> 1
d : -903.0000, 0 -> 3
a : 406.0000, 0 -> 3
d : -258.0000, 1 -> 3
b : -393.0000, 1 -> 3
d : -301.0000, 2 -> 1
b : -714.0000, 2 -> 1
d : -160.0000, 3 -> 3
d : -763.0000, 3 -> 0
