a : 108.0000, 0 -> 4
b : -177.0000, 0 -> 4
c : -183.0000, 0 -> 2
d : -988.0000, 0 -> 4
a : -267.0000, 1 -> 5
b : -808.0000, 1 -> 1
c : -355.0000, 1 -> 3
d : 85.0000, 1 -> 2
a : -52.0000, 2 -> 1
b : 193.0000, 2 -> 3
c : -261.0000, 2 -> 1
d : 426.0000, 2 -> 1
a : -856.0000, 3 -> 3
b : -862.0000, 3 -> 0
c : 824.0000, 3 -> 3
d : -104.0000, 3 -> 2
a : 700.0000, 4 -> 5
b : -340.0000, 4 -> 2
c : 752.0000, 4 -> 5
d : 916.0000, 4 -> 1
a : -750.0000, 5 -> 5
b : 234.0000, 5 -> 5
c : 363.0000, 5 -> 1
d : 917.0000, 5 -> 1
a : 246.0000, 0 -> 0
a : -698.0000, 0 -> 5
d : 695.0000, 1 -> 1
a : 619.0000, 1 -> 2
d : 866.0000, 2 -> 4
c : -238.0000, 2 -> 4
a : -31.0000, 3 -> 4
a : -851.0000, 3 -> 1
c : -102.0000, 4 -> 4
b : 740.0000, 4 -> 0
b : -265.0000, 5 -> 1
a : -103.0000, 5 -> 2
