a : -776.0000, 0 -> 2
b : -287.0000, 0 -> 5
c : 456.0000, 0 -> 6
d : 856.0000, 0 -> 6
a : 561.0000, 1 -> 4
b : -905.0000, 1 -> 4
c : 721.0000, 1 -> 0
d : 867.0000, 1 -> 0
a : 948.0000, 2 -> 3
b : 439.0000, 2 -> 5
c : 786.0000, 2 -> 5
d : 716.0000, 2 -> 0
a : -99.0000, 3 -> 0
b : 357.0000, 3 -> 0
c : 973.0000, 3 -> 4
d : -427.0000, 3 -> 4
a : -657.0000, 4 -> 0
b : 875.0000, 4 -> 6
c : -428.0000, 4 -> 0
d : 729.0000, 4 -> 1
a : -505.0000, 5 -> 0
b : 904.0000, 5 -> 1
c : -407.0000, 5 -> 5
d : 311.0000, 5 -> 2
a : -47.0000, 6 -> 3
b : 156.0000, 6 -> 3
c : -296.0000, 6 -> 4
d : 697.0000, 6 -> 1
b : 875.0000, 0 -> 1
b : -190.0000, 0 -> 2
d : -711.0000, 1 -> 6
a : -496.0000, 1 -> 2
a : -417.0000, 2 -> 5
c : 945.0000, 2 -> 2
b : -950.0000, 3 -> 5
b : -307.0000, 3 -> 3
c : 642.0000, 4 -> 6
b : -50.0000, 4 -> 2
a : -186.0000, 5 -> 1
a : 64.0000, 5 -> 4
d : -907.0000, 6 -> 2
d : -253.0000, 6 -> 0
