a : 189.0000, 0 -> 3
b : -836.0000, 0 -> 4
c : 363.0000, 0 -> 2
d : -532.0000, 0 -> 6
a : -856.0000, 1 -> 2
b : 847.0000, 1 -> 6
c : 466.0000, 1 -> 4
d : -94.0000, 1 -> 6
a : 739.0000, 2 -> 1
b : -435.0000, 2 -> 6
c : -655.0000, 2 -> 6
d : -120.0000, 2 -> 1
a : 787.0000, 3 -> 2
b : -513.0000, 3 -> 1
c : -410.0000, 3 -> 3
d : -61.0000, 3 -> 0
a : 651.0000, 4 -> 0
b : 971.0000, 4 -> 2
c : 411.0000, 4 -> 0
d : -285.0000, 4 -> 2
a : -622.0000, 5 -> 3
b : -432.0000, 5 -> 6
c : 38.0000, 5 -> 5
d : 52.0000, 5 -> 4
a : 840.0000, 6 -> 4
b : 113.0000, 6 -> 5
c : 862.0000, 6 -> 3
d : 317.0000, 6 -> 4
a : 563.0000, 0 -> 2
d : -947.0000, 0 -> 5
a : -260.0000, 1 -> 1
b : 874.0000, 1 -> 3
d : 913.0000, 2 -> 2
b : 954.0000, 2 -> 3
d : -790.0000, 3 -> 6
b : 577.0000, 3 -> 6
c : -172.0000, 4 -> 6
a : 591.0000, 4 -> 1
c : -825.0000, 5 -> 2
d : 772.0000, 5 -> 0
b : -500.0000, 6 -> 2
b : -75.0000, 6 -> 6
