a : 821.0000, 0 -> 1
b : -453.0000, 0 -> 3
c : 922.0000, 0 -> 2
a : 847.0000, 1 -> 3
b : 135.0000, 1 -> 2
c : -362.0000, 1 -> 4
a : 157.0000, 2 -> 2
b : 627.0000, 2 -> 5
c : -211.0000, 2 -> 2
a : -912.0000, 3 -> 4
b : 652.0000, 3 -> 3
c : 253.0000, 3 -> 4
a : -549.0000, 4 -> 1
b : 738.0000, 4 -> 3
c : 227.0000, 4 -> 4
a : 634.0000, 5 -> 4
b : -211.0000, 5 -> 1
c : 706.0000, 5 -> 2
c : 747.0000, 0 -> 4
a : 925.0000, 1 -> 5
a : -853.0000, 2 -> 5
c : -871.0000, 3 -> 2
a : -711.0000, 4 -> 2
c : -958.0000, 5 -> 3
