a : 443.0000, 0 -> 6
b : 306.0000, 0 -> 1
c : 831.0000, 0 -> 6
d : 829.0000, 0 -> 4
a : -246.0000, 1 -> 4
b : -964.0000, 1 -> 2
c : -712.0000, 1 -> 5
d : -491.0000, 1 -> 3
a : -891.0000, 2 -> 1
b : 471.0000, 2 -> 3
c : -202.0000, 2 -> 4
d : -624.0000, 2 -> 7
a : 156.0000, 3 -> 7
b : 719.0000, 3 -> 1
c : 291.0000, 3 -> 0
d : -158.0000, 3 -> 7
a : 203.0000, 4 -> 0
b : 603.0000, 4 -> 1
c : 929.0000, 4 -> 0
d : -733.0000, 4 -> 0
a : 129.0000, 5 -> 4
b : -744.0000, 5 -> 7
c : -844.0000, 5 -> 6
d : 387.0000, 5 -> 2
a : 300.0000, 6 -> 1
b : -790.0000, 6 -> 5
c : -431.0000, 6 -> 3
d : -182.0000, 6 -> 1
a : -99.0000, 7 -> 5
b : -693.0000, 7 -> 2
c : -306.0000, 7 -> 7
d : -48.0000, 7 -> 7
c : 976.0000, 0 -> 5
d : 740.0000, 0 -> 5
d : 49.0000, 1 -> 7
b : 130.0000, 1 -> 4
c : 263.0000, 2 -> 1
b : -144.0000, 2 -> 4
b : -5.0000, 3 -> 3
c : -460.0000, 3 -> 2
d : 156.0000, 4 -> 3
a : 216.0000, 4 -> 3
b : 884.0000, 5 -> 1
b : -427.0000, 5 -> 6
c : 631.0000, 6 -> 7
a : 689.0000, 6 -> 6
d : 665.0000, 7 -> 2
d : -207.0000, 7 -> 6
