a : -926.0000, 0 -> 5
b : 32.0000, 0 -> 3
c : 742.0000, 0 -> 4
a : 217.0000, 1 -> 3
b : -261.0000, 1 -> 1
c : 442.0000, 1 -> 5
a : 343.0000, 2 -> 0
b : -70.0000, 2 -> 4
c : -495.0000, 2 -> 0
a : 362.0000, 3 -> 5
b : -297.0000, 3 -> 4
c : 461.0000, 3 -> 3
a : 10.0000, 4 -> 5
b : 178.0000, 4 -> 1
c : -821.0000, 4 -> 3
a : -63.0000, 5 -> 1
b : -509.0000, 5 -> 4
c : 573.0000, 5 -> 0
a : -968.0000, 0 -> 0
b : 861.0000, 1 -> 5
b : 403.0000, 2 -> 2
a : 101.0000, 3 -> 3
c : 660.0000, 4 -> 1
c : -942.0000, 5 -> 2
