a : 53.0000, 0 -> 6
b : 816.0000, 0 -> 0
c : 313.0000, 0 -> 1
d : 909.0000, 0 -> 3
a : 665.0000, 1 -> 7
b : -530.0000, 1 -> 3
c : 841.0000, 1 -> 1
d : 715.0000, 1 -> 6
a : 654.0000, 2 -> 1
b : -672.0000, 2 -> 0
c : 93.0000, 2 -> 2
d : 626.0000, 2 -> 3
a : -961.0000, 3 -> 6
b : 398.0000, 3 -> 5
c : -615.0000, 3 -> 7
d : -976.0000, 3 -> 4
a : -559.0000, 4 -> 2
b : 659.0000, 4 -> 3
c : -35.0000, 4 -> 1
d : -99.0000, 4 -> 3
a : -23.0000, 5 -> 3
b : -809.0000, 5 -> 6
c : 894.0000, 5 -> 1
d : -31.0000, 5 -> 3
a : -151.0000, 6 -> 6
b : -804.0000, 6 -> 1
c : 703.0000, 6 -> 5
d : 450.0000, 6 -> 0
a : 545.0000, 7 -> 3
b : -962.0000, 7 -> 3
c : 151.0000, 7 -> 7
d : -360.0000, 7 -> 5
a : 163.0000, 0 -> 5
d : 599.0000, 0 -> 1
d : 393.0000, 1 -> 5
b : 815.0000, 1 -> 7
c : 501.0000, 2 -> 4
d : 192.0000, 2 -> 5
b : -590.0000, 3 -> 4
b : 725.0000, 3 -> 6
c : 81.0000, 4 -> 3
b : -497.0000, 4 -> 4
d : 455.0000, 5 -> 2
d : -671.0000, 5 -> 4
d : -735.0000, 6 -> 6
c : 648.0000, 6 -> 2
d : -341.0000, 7 -> 3
b : -817.0000, 7 -> 7
