a : 424.0000, 0 -> 2
b : -84.0000, 0 -> 3
c : 58.0000, 0 -> 5
d : 743.0000, 0 -> 4
a : -652.0000, 1 -> 2
b : -477.0000, 1 -> 0
c : 122.0000, 1 -> 3
d : 876.0000, 1 -> 2
a : 121.0000, 2 -> 3
b : 764.0000, 2 -> 2
c : 915.0000, 2 -> 4
d : 419.0000, 2 -> 6
a : 323.0000, 3 -> 6
b : 891.0000, 3 -> 3
c : -458.0000, 3 -> 3
d : 617.0000, 3 -> 0
a : 129.0000, 4 -> 3
b : -354.0000, 4 -> 6
c : 146.0000, 4 -> 3
d : -760.0000, 4 -> 3
a : -134.0000, 5 -> 5
b : 917.0000, 5 -> 5
c : 435.0000, 5 -> 4
d : -279.0000, 5 -> 4
a : -928.0000, 6 -> 5
b : 249.0000, 6 -> 1
c : 138.0000, 6 -> 4
d : -36.0000, 6 -> 6
b : 7.0000, 0 -> 4
d : 257.0000, 0 -> 0
d : -29.0000, 1 -> 4
a : 137.0000, 1 -> 0
b : -832.0000, 2 -> 6
b : -730.0000, 2 -> 3
a : 800.0000, 3 -> 1
c : 707.0000, 3 -> 4
a : -480.0000, 4 -> 6
a : -882.0000, 4 -> 5
d : -293.0000, 5 -> 5
c : 850.0000, 5 -> 1
c : -92.0000, 6 -> 2
a : 241.0000, 6 -> 3
