a : 676.0000, 0 -> 3
b : 72.0000, 0 -> 5
c : 160.0000, 0 -> 0
d : 71.0000, 0 -> 1
a : -267.0000, 1 -> 6
b : -219.0000, 1 -> 4
c : 968.0000, 1 -> 1
d : -680.0000, 1 -> 2
a : 489.0000, 2 -> 5
b : 857.0000, 2 -> 7
c : 367.0000, 2 -> 2
d : -209.0000, 2 -> 3
a : 326.0000, 3 -> 6
b : -231.0000, 3 -> 7
c : 488.0000, 3 -> 0
d : -285.0000, 3 -> 0
a : -413.0000, 4 -> 2
b : -349.0000, 4 -> 0
c : -754.0000, 4 -> 6
d : -680.0000, 4 -> 1
a : 296.0000, 5 -> 2
b : -883.0000, 5 -> 6
c : -698.0000, 5 -> 3
d : 490.0000, 5 -> 2
a : -897.0000, 6 -> 6
b : -628.0000, 6 -> 5
c : -526.0000, 6 -> 0
d : -344.0000, 6 -> 2
a : 384.0000, 7 -> 2
b : -592.0000, 7 -> 0
c : 251.0000, 7 -> 7
d : 947.0000, 7 -> 5
d : 126.0000, 0 -> 7
b : -995.0000, 0 -> 3
d : 217.0000, 1 -> 7
b : 949.0000, 1 -> 3
a : -892.0000, 2 -> 6
c : 130.0000, 2 -> 0
d : -672.0000, 3 -> 6
a : 437.0000, 3 -> 3
c : 566.0000, 4 -> 7
a : 381.0000, 4 -> 0
d : -567.0000, 5 -> 3
d : -336.0000, 5 -> 7
b : -332.0000, 6 -> 6
d : -911.0000, 6 -> 0
d : -733.0000, 7 -> 7
b : -932.0000, 7 -> 3
