a : 360.0000, 0 -> 0
b : -965.0000, 0 -> 3
c : 475.0000, 0 -> 1
a : 582.0000, 1 -> 7
b : 161.0000, 1 -> 6
c : -926.0000, 1 -> 0
a : -622.0000, 2 -> 0
b : 537.0000, 2 -> 6
c : 800.0000, 2 -> 6
a : 767.0000, 3 -> 4
b : 423.0000, 3 -> 4
c : -588.0000, 3 -> 7
a : -237.0000, 4 -> 6
b : 860.0000, 4 -> 6
c : -56.0000, 4 -> 6
a : -192.0000, 5 -> 7
b : 491.0000, 5 -> 4
c : -461.0000, 5 -> 4
a : 576.0000, 6 -> 3
b : -65.0000, 6 -> 5
c : -953.0000, 6 -> 7
a : -930.0000, 7 -> 4
b : 108.0000, 7 -> 6
c : -567.0000, 7 -> 5
b : -841.0000, 0 -> 1
a : -126.0000, 1 -> 0
c : 852.0000, 2 -> 3
a : 608.0000, 3 -> 1
b : 440.0000, 4 -> 5
b : -251.0000, 5 -> 1
c : -212.0000, 6 -> 2
c : -863.0000, 7 -> 0
