a : 151.0000, 0 -> 4
b : 407.0000, 0 -> 3
c : -73.0000, 0 -> 1
d : 956.0000, 0 -> 6
a : -524.0000, 1 -> 1
b : -312.0000, 1 -> 0
c : -986.0000, 1 -> 7
d : -720.0000, 1 -> 1
a : -732.0000, 2 -> 1
b : -981.0000, 2 -> 5
c : 791.0000, 2 -> 0
d : -522.0000, 2 -> 3
a : -758.0000, 3 -> 4
b : -393.0000, 3 -> 0
c : -186.0000, 3 -> 0
d : 142.0000, 3 -> 7
a : -629.0000, 4 -> 4
b : 956.0000, 4 -> 5
c : -294.0000, 4 -> 0
d : 58.0000, 4 -> 5
a : -481.0000, 5 -> 5
b : 404.0000, 5 -> 1
c : -864.0000, 5 -> 2
d : 864.0000, 5 -> 2
a : -752.0000, 6 -> 3
b : 769.0000, 6 -> 4
c : 138.0000, 6 -> 2
d : 898.0000, 6 -> 6
a : -966.0000, 7 -> 6
b : 870.0000, 7 -> 3
c : 454.0000, 7 -> 7
d : -462.0000, 7 -> 7
a : -862.0000, 0 -> 0
b : 210.0000, 0 -> 2
d : -561.0000, 1 -> 6
d : 822.0000, 1 -> 5
d : 387.0000, 2 -> 4
c : -913.0000, 2 -> 1
a : -401.0000, 3 -> 5
b : 879.0000, 3 -> 1
d : 285.0000, 4 -> 2
d : -604.0000, 4 -> 6
c : 531.0000, 5 -> 5
a : 809.0000, 5 -> 2
c : 677.0000, 6 -> 5
c : -762.0000, 6 -> 0
d : 401.0000, 7 -> 4
b : -267.0000, 7 -> 1
