a : 498.0000, 0 -> 2
b : -216.0000, 0 -> 3
c : -53.0000, 0 -> 4
d : 267.0000, 0 -> 3
a : -795.0000, 1 -> 1
b : 692.0000, 1 -> 3
c : -180.0000, 1 -> 1
d : -688.0000, 1 -> 3
a : -739.0000, 2 -> 0
b : 451.0000, 2 -> 0
c : 864.0000, 2 -> 4
d : 631.0000, 2 -> 3
a : -687.0000, 3 -> 0
b : 851.0000, 3 -> 4
c : 986.0000, 3 -> 0
d : 142.0000, 3 -> 3
a : 608.0000, 4 -> 3
b : -355.0000, 4 -> 1
c : -778.0000, 4 -> 3
d : 790.0000, 4 -> 2
c : 792.0000, 0 -> 2
b : -916.0000, 0 -> 1
c : 692.0000, 1 -> 4
b : -114.0000, 1 -> 2
b : 604.0000, 2 -> 2
c : -196.0000, 2 -> 1
c : -287.0000, 3 -> 2
a : -746.0000, 3 -> 1
c : 805.0000, 4 -> 0
b : 10.0000, 4 -> 0
