a : -901.0000, 0 -> 4
b : -843.0000, 0 -> 2
c : 877.0000, 0 -> 3
d : 912.0000, 0 -> 7
a : 174.0000, 1 -> 2
b : 855.0000, 1 -> 3
c : 790.0000, 1 -> 6
d : -391.0000, 1 -> 4
a : 170.0000, 2 -> 0
b : -276.0000, 2 -> 5
c : 672.0000, 2 -> 1
d : 99.0000, 2 -> 0
a : 583.0000, 3 -> 3
b : -292.0000, 3 -> 2
c : 168.0000, 3 -> 6
d : -691.0000, 3 -> 7
a : -13.0000, 4 -> 7
b : -618.0000, 4 -> 0
c : 262.0000, 4 -> 4
d : 264.0000, 4 -> 2
a : 303.0000, 5 -> 2
b : 651.0000, 5 -> 1
c : -725.0000, 5 -> 4
d : -292.0000, 5 -> 5
a : 482.0000, 6 -> 7
b : -497.0000, 6 -> 2
c : -586.0000, 6 -> 2
d : -338.0000, 6 -> 6
a : 218.0000, 7 -> 4
b : -312.0000, 7 -> 6
c : -305.0000, 7 -> 4
d : -960.0000, 7 -> 0
a : 398.0000, 0 -> 6
d : 914.0000, 0 -> 1
a : 198.0000, 1 -> 4
c : 719.0000, 1 -> 0
c : -288.0000, 2 -> 3
a : 744.0000, 2 -> 2
b : -60.0000, 3 -> 7
d : 55.0000, 3 -> 3
d : 709.0000, 4 -> 1
d : 25.0000, 4 -> 6
b : -653.0000, 5 -> 7
a : 234.0000, 5 -> 3
a : 834.0000, 6 -> 1
d : -282.0000, 6 -> 3
b : -539.0000, 7 -> 1
b : -94.0000, 7 -> 7
