a : 115.0000, 0 -> 0
b : 830.0000, 0 -> 5
c : 168.0000, 0 -> 1
d : -425.0000, 0 -> 3
a : 631.0000, 1 -> 0
b : -372.0000, 1 -> 1
c : 573.0000, 1 -> 4
d : 635.0000, 1 -> 5
a : 177.0000, 2 -> 4
b : 657.0000, 2 -> 2
c : -681.0000, 2 -> 5
d : 754.0000, 2 -> 3
a : -997.0000, 3 -> 0
b : 632.0000, 3 -> 5
c : -963.0000, 3 -> 4
d : 350.0000, 3 -> 3
a : 774.0000, 4 -> 4
b : -608.0000, 4 -> 5
c : -174.0000, 4 -> 0
d : 969.0000, 4 -> 3
a : -286.0000, 5 -> 1
b : -902.0000, 5 -> 4
c : -331.0000, 5 -> 3
d : 361.0000, 5 -> 0
c : -240.0000, 0 -> 4
c : -812.0000, 0 -> 5
c : -280.0000, 1 -> 0
d : 210.0000, 1 -> 1
c : 740.0000, 2 -> 4
c : -376.0000, 2 -> 2
c : -120.0000, 3 -> 2
a : 0.0000, 3 -> 2
a : -514.0000, 4 -> 1
b : 83.0000, 4 -> 2
b : -956.0000, 5 -> 3
b : 521.0000, 5 -> 2
