a : -775.0000, 0 -> 3
b : 941.0000, 0 -> 2
c : 164.0000, 0 -> 3
a : 191.0000, 1 -> 5
b : 868.0000, 1 -> 2
c : 733.0000, 1 -> 4
a : 677.0000, 2 -> 5
b : -14.0000, 2 -> 7
c : -155.0000, 2 -> 7
a : -407.0000, 3 -> 1
b : 50.0000, 3 -> 4
c : 518.0000, 3 -> 6
a : -973.0000, 4 -> 7
b : -787.0000, 4 -> 2
c : -743.0000, 4 -> 1
a : -601.0000, 5 -> 4
b : -257.0000, 5 -> 4
c : 173.0000, 5 -> 0
a : -702.0000, 6 -> 4
b : -291.0000, 6 -> 7
c : -127.0000, 6 -> 4
a : -446.0000, 7 -> 0
b : 414.0000, 7 -> 0
c : 286.0000, 7 -> 0
b : 667.0000, 0 -> 0
b : -865.0000, 1 -> 4
c : -494.0000, 2 -> 2
a : -376.0000, 3 -> 2
b : 629.0000, 4 -> 7
c : -285.0000, 5 -> 1
c : 306.0000, 6 -> 3
a : 738.0000, 7 -> 2
