a : -469.0000, 0 -> 3
b : -95.0000, 0 -> 0
c : 156.0000, 0 -> 3
a : -162.0000, 1 -> 0
b : -299.0000, 1 -> 3
c : 527.0000, 1 -> 0
a : -193.0000, 2 -> 4
b : 283.0000, 2 -> 1
c : -294.0000, 2 -> 5
a : -623.0000, 3 -> 2
b : 224.0000, 3 -> 5
c : -207.0000, 3 -> 5
a : 809.0000, 4 -> 3
b : -712.0000, 4 -> 5
c : -707.0000, 4 -> 2
a : 783.0000, 5 -> 5
b : 293.0000, 5 -> 5
c : 29.0000, 5 -> 0
a : -308.0000, 0 -> 5
c : -863.0000, 1 -> 5
b : 9.0000, 2 -> 2
c : -36.0000, 3 -> 0
b : 936.0000, 4 -> 0
a : -888.0000, 5 -> 2
