a : 372.0000, 0 -> 5
b : 605.0000, 0 -> 3
a : -101.0000, 1 -> 6
b : -246.0000, 1 -> 6
a : 210.0000, 2 -> 2
b : 320.0000, 2 -> 2
a : 854.0000, 3 -> 1
b : 342.0000, 3 -> 2
a : 21.0000, 4 -> 2
b : -577.0000, 4 -> 7
a : -149.0000, 5 -> 6
b : 604.0000, 5 -> 1
a : -550.0000, 6 -> 0
b : 793.0000, 6 -> 7
a : -861.0000, 7 -> 6
b : 894.0000, 7 -> 6
b : -180.0000, 0 -> 5
b : -315.0000, 1 -> 0
a : 295.0000, 2 -> 6
b : 879.0000, 3 -> 0
b : 882.0000, 4 -> 3
b : -870.0000, 5 -> 6
a : 961.0000, 6 -> 7
a : 699.0000, 7 -> 5
b : 947.0000, 6 -> 4
