a : -921.0000, 0 -> 4
b : 67.0000, 0 -> 2
c : 478.0000, 0 -> 5
d : 210.0000, 0 -> 7
a : 70.0000, 1 -> 1
b : -920.0000, 1 -> 5
c : 633.0000, 1 -> 7
d : 956.0000, 1 -> 4
a : 10.0000, 2 -> 3
b : -450.0000, 2 -> 0
c : -27.0000, 2 -> 7
d : 837.0000, 2 -> 1
a : 984.0000, 3 -> 3
b : -830.0000, 3 -> 7
c : -533.0000, 3 -> 4
d : -702.0000, 3 -> 0
a : -171.0000, 4 -> 2
b : 426.0000, 4 -> 6
c : 37.0000, 4 -> 6
d : 479.0000, 4 -> 1
a : 294.0000, 5 -> 5
b : 651.0000, 5 -> 4
c : 77.0000, 5 -> 0
d : 610.0000, 5 -> 3
a : -271.0000, 6 -> 7
b : -918.0000, 6 -> 5
c : 13.0000, 6 -> 5
d : -858.0000, 6 -> 2
a : 191.0000, 7 -> 7
b : 424.0000, 7 -> 7
c : 851.0000, 7 -> 3
d : 605.0000, 7 -> 2
a : -630.0000, 0 -> 3
c : 985.0000, 0 -> 4
b : 755.0000, 1 -> 7
a : -639.0000, 1 -> 7
c : 486.0000, 2 -> 2
c : -289.0000, 2 -> 5
a : -89.0000, 3 -> 6
a : -457.0000, 3 -> 7
c : 35.0000, 4 -> 4
a : 282.0000, 4 -> 5
b : 994.0000, 5 -> 6
b : -941.0000, 5 -> 5
d : 913.0000, 6 -> 5
a : 546.0000, 6 -> 4
a : 806.0000, 7 -> 3
a : 972.0000, 7 -> 0
