a : -467.0000, 0 -> 3
b : 725.0000, 0 -> 3
c : 240.0000, 0 -> 5
a : -313.0000, 1 -> 5
b : -532.0000, 1 -> 6
c : 106.0000, 1 -> 6
a : -738.0000, 2 -> 0
b : 349.0000, 2 -> 1
c : -972.0000, 2 -> 4
a : 125.0000, 3 -> 0
b : 302.0000, 3 -> 2
c : -500.0000, 3 -> 4
a : 233.0000, 4 -> 5
b : 493.0000, 4 -> 6
c : 884.0000, 4 -> 6
a : -848.0000, 5 -> 0
b : -809.0000, 5 -> 6
c : 375.0000, 5 -> 1
a : 969.0000, 6 -> 2
b : -356.0000, 6 -> 4
c : -945.0000, 6 -> 5
c : 993.0000, 0 -> 1
b : 206.0000, 1 -> 2
a : 330.0000, 2 -> 2
b : 464.0000, 3 -> 3
c : 381.0000, 4 -> 5
a : -407.0000, 5 -> 5
c : 807.0000, 6 -> 3
