a : -923.0000, 0 -> 1
b : -123.0000, 0 -> 1
a : 815.0000, 1 -> 7
b : 740.0000, 1 -> 2
a : 389.0000, 2 -> 5
b : 462.0000, 2 -> 2
a : -849.0000, 3 -> 1
b : 967.0000, 3 -> 0
a : -626.0000, 4 -> 7
b : -940.0000, 4 -> 3
a : 387.0000, 5 -> 1
b : -332.0000, 5 -> 6
a : -112.0000, 6 -> 2
b : 180.0000, 6 -> 6
a : 583.0000, 7 -> 3
b : 264.0000, 7 -> 5
b : 823.0000, 0 -> 3
a : 792.0000, 1 -> 0
a : 692.0000, 2 -> 4
b : 706.0000, 3 -> 3
b : -496.0000, 4 -> 7
a : -752.0000, 5 -> 7
b : 805.0000, 6 -> 2
b : 536.0000, 7 -> 6
