a : 675.0000, 0 -> 5
b : 653.0000, 0 -> 1
c : 143.0000, 0 -> 5
d : -8.0000, 0 -> 1
a : 982.0000, 1 -> 5
b : -955.0000, 1 -> 4
c : -554.0000, 1 -> 2
d : -359.0000, 1 -> 4
a : -203.0000, 2 -> 2
b : -688.0000, 2 -> 0
c : 669.0000, 2 -> 5
d : -398.0000, 2 -> 2
a : -157.0000, 3 -> 1
b : -275.0000, 3 -> 0
c : -236.0000, 3 -> 1
d : 948.0000, 3 -> 2
a : -971.0000, 4 -> 4
b : 796.0000, 4 -> 3
c : -807.0000, 4 -> 1
d : -664.0000, 4 -> 4
a : -332.0000, 5 -> 0
b : -359.0000, 5 -> 1
c : 820.0000, 5 -> 1
d : 596.0000, 5 -> 1
b : -673.0000, 0 -> 5
a : 240.0000, 0 -> 4
c : 15.0000, 1 -> 3
b : 314.0000, 1 -> 0
b : 253.0000, 2 -> 5
d : -705.0000, 2 -> 1
c : 439.0000, 3 -> 4
b : 29.0000, 3 -> 1
b : 1.0000, 4 -> 4
d : -182.0000, 4 -> 5
c : 752.0000, 5 -> 0
a : 563.0000, 5 -> 1
