a : -311.0000, 0 -> 1
b : 206.0000, 0 -> 1
c : 528.0000, 0 -> 2
a : 911.0000, 1 -> 0
b : -409.0000, 1 -> 7
c : 572.0000, 1 -> 4
a : 12.0000, 2 -> 0
b : 239.0000, 2 -> 1
c : 678.0000, 2 -> 4
a : 761.0000, 3 -> 0
b : -637.0000, 3 -> 5
c : 369.0000, 3 -> 2
a : -467.0000, 4 -> 2
b : 968.0000, 4 -> 0
c : 727.0000, 4 -> 4
a : 461.0000, 5 -> 3
b : -487.0000, 5 -> 7
c : -539.0000, 5 -> 5
a : 448.0000, 6 -> 6
b : 461.0000, 6 -> 5
c : 149.0000, 6 -> 6
a : 313.0000, 7 -> 5
b : 295.0000, 7 -> 2
c : -105.0000, 7 -> 7
a : 532.0000, 0 -> 0
b : 650.0000, 1 -> 0
c : -795.0000, 2 -> 5
a : -575.0000, 3 -> 5
a : -117.0000, 4 -> 3
a : -56.0000, 5 -> 4
a : 633.0000, 6 -> 4
c : 640.0000, 7 -> 3
a : -819.0000, 4 -> 6
