a : 281.0000, 0 -> 4
b : 972.0000, 0 -> 2
c : 522.0000, 0 -> 1
d : -596.0000, 0 -> 2
a : -62.0000, 1 -> 4
b : -625.0000, 1 -> 1
c : -688.0000, 1 -> 4
d : 729.0000, 1 -> 2
a : 981.0000, 2 -> 3
b : 332.0000, 2 -> 4
c : 320.0000, 2 -> 2
d : 121.0000, 2 -> 0
a : 113.0000, 3 -> 4
b : -551.0000, 3 -> 3
c : 620.0000, 3 -> 2
d : 310.0000, 3 -> 0
a : 972.0000, 4 -> 3
b : 408.0000, 4 -> 0
c : -815.0000, 4 -> 0
d : 475.0000, 4 -> 2
c : 541.0000, 0 -> 0
a : -722.0000, 0 -> 3
c : 416.0000, 1 -> 1
a : -125.0000, 1 -> 3
d : -469.0000, 2 -> 3
b : 366.0000, 2 -> 0
c : -832.0000, 3 -> 1
b : 843.0000, 3 -> 1
a : -992.0000, 4 -> 2
c : 403.0000, 4 -> 4
