a : -901.0000, 0 -> 1
b : -231.0000, 0 -> 1
c : -130.0000, 0 -> 5
a : -263.0000, 1 -> 5
b : 575.0000, 1 -> 1
c : -251.0000, 1 -> 4
a : 880.0000, 2 -> 0
b : 157.0000, 2 -> 4
c : -111.0000, 2 -> 0
a : -167.0000, 3 -> 5
b : -421.0000, 3 -> 0
c : -226.0000, 3 -> 5
a : 42.0000, 4 -> 3
b : 900.0000, 4 -> 0
c : 899.0000, 4 -> 3
a : 858.0000, 5 -> 2
b : -365.0000, 5 -> 4
c : -824.0000, 5 -> 3
a : -419.0000, 6 -> 1
b : -592.0000, 6 -> 0
c : 249.0000, 6 -> 2
c : -548.0000, 0 -> 1
c : 66.0000, 1 -> 2
b : -3.0000, 2 -> 6
b : -940.0000, 3 -> 3
a : 16.0000, 4 -> 4
b : -378.0000, 5 -> 6
c : -434.0000, 6 -> 4
