a : 754.0000, 0 -> 6
b : 742.0000, 0 -> 6
a : -529.0000, 1 -> 3
b : -526.0000, 1 -> 2
a : 22.0000, 2 -> 0
b : -276.0000, 2 -> 7
a : -772.0000, 3 -> 5
b : -421.0000, 3 -> 6
a : 278.0000, 4 -> 7
b : 483.0000, 4 -> 3
a : -267.0000, 5 -> 0
b : -990.0000, 5 -> 6
a : 720.0000, 6 -> 1
b : -394.0000, 6 -> 1
a : -419.0000, 7 -> 7
b : -854.0000, 7 -> 0
a : -839.0000, 0 -> 4
b : 156.0000, 1 -> 3
a : -106.0000, 2 -> 4
a : 750.0000, 3 -> 2
a : -72.0000, 4 -> 4
a : -408.0000, 5 -> 6
b : -915.0000, 6 -> 6
b : 175.0000, 7 -> 5
