a : 81.0000, 0 -> 0
b : -222.0000, 0 -> 3
c : -657.0000, 0 -> 3
d : 340.0000, 0 -> 1
a : 556.0000, 1 -> 1
b : -521.0000, 1 -> 1
c : 442.0000, 1 -> 4
d : -912.0000, 1 -> 0
a : 480.0000, 2 -> 0
b : 441.0000, 2 -> 1
c : 523.0000, 2 -> 1
d : 624.0000, 2 -> 2
a : -394.0000, 3 -> 2
b : -956.0000, 3 -> 3
c : 334.0000, 3 -> 0
d : -487.0000, 3 -> 1
a : -975.0000, 4 -> 3
b : 917.0000, 4 -> 0
c : -856.0000, 4 -> 3
d : -51.0000, 4 -> 1
b : -310.0000, 0 -> 2
a : 494.0000, 0 -> 4
d : 511.0000, 1 -> 2
d : -712.0000, 1 -> 1
b : -248.0000, 2 -> 2
d : -83.0000, 2 -> 1
b : 68.0000, 3 -> 0
a : 86.0000, 3 -> 4
d : 179.0000, 4 -> 2
c : 803.0000, 4 -> 1
