a : 603.0000, 0 -> 3
b : -139.0000, 0 -> 4
c : -23.0000, 0 -> 5
a : 638.0000, 1 -> 3
b : -409.0000, 1 -> 4
c : 95.0000, 1 -> 7
a : -507.0000, 2 -> 5
b : 580.0000, 2 -> 0
c : 128.0000, 2 -> 3
a : -479.0000, 3 -> 2
b : 631.0000, 3 -> 2
c : -641.0000, 3 -> 2
a : -57.0000, 4 -> 3
b : -790.0000, 4 -> 2
c : 411.0000, 4 -> 0
a : 296.0000, 5 -> 0
b : -155.0000, 5 -> 0
c : -826.0000, 5 -> 1
a : -926.0000, 6 -> 2
b : 963.0000, 6 -> 7
c : 915.0000, 6 -> 5
a : -437.0000, 7 -> 0
b : -457.0000, 7 -> 7
c : -392.0000, 7 -> 1
c : 662.0000, 0 -> 7
c : 281.0000, 1 -> 6
c : 410.0000, 2 -> 5
a : 38.0000, 3 -> 7
b : -787.0000, 4 -> 6
c : -271.0000, 5 -> 4
c : -229.0000, 6 -> 7
c : -576.0000, 7 -> 4
