a : 279.0000, 0 -> 1
b : -330.0000, 0 -> 3
c : -467.0000, 0 -> 0
d : -825.0000, 0 -> 3
a : -315.0000, 1 -> 2
b : -752.0000, 1 -> 0
c : -190.0000, 1 -> 2
d : 841.0000, 1 -> 0
a : -959.0000, 2 -> 3
b : -627.0000, 2 -> 0
c : 495.0000, 2 -> 2
d : -812.0000, 2 -> 2
a : -348.0000, 3 -> 0
b : -541.0000, 3 -> 2
c : 708.0000, 3 -> 0
d : 929.0000, 3 -> 0
b : 178.0000, 0 -> 1
c : -676.0000, 0 -> 1
b : 71.0000, 1 -> 2
c : 865.0000, 1 -> 3
a : -36.0000, 2 -> 2
c : -762.0000, 2 -> 1
c : 580.0000, 3 -> 1
b : 299.0000, 3 -> 1
