a : 742.0000, 0 -> 0
b : 895.0000, 0 -> 2
c : -632.0000, 0 -> 3
d : 397.0000, 0 -> 1
a : 423.0000, 1 -> 4
b : 758.0000, 1 -> 0
c : 311.0000, 1 -> 0
d : -507.0000, 1 -> 4
a : -568.0000, 2 -> 2
b : -723.0000, 2 -> 0
c : -134.0000, 2 -> 1
d : -861.0000, 2 -> 0
a : -262.0000, 3 -> 5
b : -115.0000, 3 -> 5
c : 710.0000, 3 -> 4
d : -483.0000, 3 -> 2
a : -587.0000, 4 -> 1
b : 358.0000, 4 -> 1
c : 175.0000, 4 -> 5
d : -430.0000, 4 -> 3
a : 22.0000, 5 -> 4
b : 944.0000, 5 -> 2
c : 195.0000, 5 -> 2
d : -921.0000, 5 -> 5
b : 703.0000, 0 -> 4
a : -555.0000, 0 -> 5
d : -79.0000, 1 -> 3
a : 965.0000, 1 -> 3
b : 744.0000, 2 -> 5
a : -365.0000, 2 -> 0
d : 897.0000, 3 -> 0
c : 51.0000, 3 -> 1
c : -557.0000, 4 -> 0
b : -102.0000, 4 -> 2
b : 925.0000, 5 -> 3
a : -709.0000, 5 -> 3
