a : -934.0000, 0 -> 5
b : -442.0000, 0 -> 3
c : -83.0000, 0 -> 2
d : -703.0000, 0 -> 3
a : 24.0000, 1 -> 1
b : -65.0000, 1 -> 0
c : -102.0000, 1 -> 2
d : -74.0000, 1 -> 3
a : 884.0000, 2 -> 4
b : 21.0000, 2 -> 1
c : 234.0000, 2 -> 4
d : 504.0000, 2 -> 5
a : -196.0000, 3 -> 3
b : -653.0000, 3 -> 1
c : 357.0000, 3 -> 5
d : -628.0000, 3 -> 2
a : -689.0000, 4 -> 2
b : -565.0000, 4 -> 2
c : 418.0000, 4 -> 5
d : -943.0000, 4 -> 1
a : -127.0000, 5 -> 2
b : -625.0000, 5 -> 5
c : 3.0000, 5 -> 0
d : 542.0000, 5 -> 0
a : 646.0000, 0 -> 3
c : -651.0000, 0 -> 4
c : 349.0000, 1 -> 1
a : 491.0000, 1 -> 4
b : 66.0000, 2 -> 3
c : -542.0000, 2 -> 5
c : 306.0000, 3 -> 4
a : -878.0000, 3 -> 0
c : 689.0000, 4 -> 0
a : 588.0000, 4 -> 3
d : 624.0000, 5 -> 1
c : -974.0000, 5 -> 4
