a : -883.0000, 0 -> 1
b : -538.0000, 0 -> 0
c : -711.0000, 0 -> 5
d : -811.0000, 0 -> 5
a : -441.0000, 1 -> 1
b : 230.0000, 1 -> 3
c : -839.0000, 1 -> 5
d : 523.0000, 1 -> 4
a : 22.0000, 2 -> 5
b : 292.0000, 2 -> 1
c : 329.0000, 2 -> 4
d : 428.0000, 2 -> 3
a : 190.0000, 3 -> 4
b : -546.0000, 3 -> 4
c : 779.0000, 3 -> 5
d : 484.0000, 3 -> 1
a : -554.0000, 4 -> 1
b : -968.0000, 4 -> 3
c : 442.0000, 4 -> 0
d : -381.0000, 4 -> 3
a : -437.0000, 5 -> 4
b : 689.0000, 5 -> 0
c : -579.0000, 5 -> 2
d : 399.0000, 5 -> 0
b : 302.0000, 0 -> 1
a : -923.0000, 0 -> 3
d : 400.0000, 1 -> 3
c : 946.0000, 1 -> 0
d : 43.0000, 2 -> 1
d : 122.0000, 2 -> 0
b : -168.0000, 3 -> 1
b : -49.0000, 3 -> 0
b : 167.0000, 4 -> 0
b : 467.0000, 4 -> 1
c : 388.0000, 5 -> 0
c : 565.0000, 5 -> 3
