a : -819.0000, 0 -> 2
b : 726.0000, 0 -> 1
c : 307.0000, 0 -> 3
d : -272.0000, 0 -> 1
a : -203.0000, 1 -> 4
b : 712.0000, 1 -> 4
c : -779.0000, 1 -> 4
d : 31.0000, 1 -> 2
a : 863.0000, 2 -> 4
b : 400.0000, 2 -> 4
c : -378.0000, 2 -> 5
d : 202.0000, 2 -> 4
a : 716.0000, 3 -> 3
b : 957.0000, 3 -> 3
c : 666.0000, 3 -> 1
d : 297.0000, 3 -> 0
a : -833.0000, 4 -> 0
b : -721.0000, 4 -> 4
c : -831.0000, 4 -> 1
d : 951.0000, 4 -> 3
a : -507.0000, 5 -> 5
b : 666.0000, 5 -> 4
c : 418.0000, 5 -> 5
d : -456.0000, 5 -> 5
b : -359.0000, 0 -> 3
a : -541.0000, 0 -> 5
d : -680.0000, 1 -> 4
c : -515.0000, 1 -> 5
b : 518.0000, 2 -> 5
b : -137.0000, 2 -> 2
a : 858.0000, 3 -> 5
a : -858.0000, 3 -> 0
c : -429.0000, 4 -> 0
a : 633.0000, 4 -> 4
d : 94.0000, 5 -> 3
c : -70.0000, 5 -> 1
