a : -411.0000, 0 -> 2
b : -280.0000, 0 -> 2
c : 304.0000, 0 -> 3
d : 434.0000, 0 -> 1
a : 892.0000, 1 -> 0
b : 781.0000, 1 -> 1
c : 200.0000, 1 -> 3
d : 89.0000, 1 -> 1
a : -470.0000, 2 -> 3
b : -958.0000, 2 -> 3
c : 624.0000, 2 -> 2
d : -548.0000, 2 -> 2
a : -166.0000, 3 -> 0
b : -525.0000, 3 -> 0
c : -980.0000, 3 -> 1
d : 711.0000, 3 -> 2
a : 118.0000, 0 -> 0
a : 621.0000, 0 -> 3
a : -253.0000, 1 -> 2
d : -699.0000, 1 -> 0
b : 189.0000, 2 -> 0
c : 920.0000, 2 -> 3
a : -229.0000, 3 -> 2
c : 759.0000, 3 -> 2
