a : 130.0000, 0 -> 0
b : 451.0000, 0 -> 3
c : 519.0000, 0 -> 1
d : 899.0000, 0 -> 0
a : 453.0000, 1 -> 1
b : 212.0000, 1 -> 2
c : 495.0000, 1 -> 3
d : 983.0000, 1 -> 3
a : 250.0000, 2 -> 3
b : -135.0000, 2 -> 0
c : 29.0000, 2 -> 2
d : -298.0000, 2 -> 3
a : -680.0000, 3 -> 0
b : -657.0000, 3 -> 3
c : 912.0000, 3 -> 3
d : 992.0000, 3 -> 0
b : -111.0000, 0 -> 0
b : -496.0000, 0 -> 2
b : 579.0000, 1 -> 0
b : 78.0000, 1 -> 3
b : 292.0000, 2 -> 3
b : 251.0000, 2 -> 1
c : 676.0000, 3 -> 2
b : -441.0000, 3 -> 1
