a : 585.0000, 0 -> 0
b : 166.0000, 0 -> 1
c : -701.0000, 0 -> 5
a : -757.0000, 1 -> 3
b : -305.0000, 1 -> 4
c : -736.0000, 1 -> 3
a : -216.0000, 2 -> 3
b : 354.0000, 2 -> 0
c : -383.0000, 2 -> 0
a : 456.0000, 3 -> 4
b : 677.0000, 3 -> 5
c : -300.0000, 3 -> 0
a : 612.0000, 4 -> 5
b : -622.0000, 4 -> 6
c : -884.0000, 4 -> 6
a : 661.0000, 5 -> 5
b : -423.0000, 5 -> 2
c : 7.0000, 5 -> 3
a : -367.0000, 6 -> 2
b : -965.0000, 6 -> 1
c : -759.0000, 6 -> 3
b : -592.0000, 0 -> 2
b : 373.0000, 1 -> 3
b : 155.0000, 2 -> 6
b : 745.0000, 3 -> 0
b : -231.0000, 4 -> 5
b : 150.0000, 5 -> 4
b : 245.0000, 6 -> 4
