a : 987.0000, 0 -> 4
b : 604.0000, 0 -> 3
c : 382.0000, 0 -> 2
d : 500.0000, 0 -> 4
a : 459.0000, 1 -> 3
b : 639.0000, 1 -> 5
c : -718.0000, 1 -> 3
d : -171.0000, 1 -> 2
a : -485.0000, 2 -> 1
b : -666.0000, 2 -> 5
c : 54.0000, 2 -> 2
d : 158.0000, 2 -> 5
a : 408.0000, 3 -> 5
b : 77.0000, 3 -> 3
c : -862.0000, 3 -> 3
d : -528.0000, 3 -> 5
a : 245.0000, 4 -> 1
b : -593.0000, 4 -> 1
c : 348.0000, 4 -> 3
d : -555.0000, 4 -> 4
a : 527.0000, 5 -> 2
b : 116.0000, 5 -> 5
c : 26.0000, 5 -> 1
d : -432.0000, 5 -> 3
c : 811.0000, 0 -> 1
d : -155.0000, 0 -> 2
b : -387.0000, 1 -> 1
b : -393.0000, 1 -> 0
d : 676.0000, 2 -> 2
d : 732.0000, 2 -> 0
d : -969.0000, 3 -> 1
c : -681.0000, 3 -> 1
d : -730.0000, 4 -> 0
c : -567.0000, 4 -> 0
d : -436.0000, 5 -> 0
a : -661.0000, 5 -> 1
