a : -451.0000, 0 -> 2
b : 526.0000, 0 -> 4
c : -60.0000, 0 -> 3
d : -587.0000, 0 -> 4
a : 661.0000, 1 -> 0
b : 481.0000, 1 -> 4
c : -83.0000, 1 -> 3
d : -315.0000, 1 -> 0
a : 618.0000, 2 -> 1
b : -530.0000, 2 -> 3
c : 679.0000, 2 -> 0
d : 623.0000, 2 -> 1
a : -830.0000, 3 -> 3
b : -869.0000, 3 -> 2
c : 137.0000, 3 -> 4
d : 250.0000, 3 -> 2
a : -726.0000, 4 -> 3
b : 216.0000, 4 -> 3
c : 477.0000, 4 -> 0
d : 621.0000, 4 -> 3
a : 486.0000, 0 -> 1
d : -834.0000, 0 -> 3
c : -190.0000, 1 -> 0
a : 41.0000, 1 -> 4
c : 286.0000, 2 -> 3
b : 26.0000, 2 -> 1
d : -171.0000, 3 -> 4
c : 213.0000, 3 -> 1
b : 86.0000, 4 -> 0
d : -98.0000, 4 -> 1
