a : 456.0000, 0 -> 0
b : 454.0000, 0 -> 4
c : -725.0000, 0 -> 5
a : 191.0000, 1 -> 1
b : 706.0000, 1 -> 4
c : 871.0000, 1 -> 5
a : -61.0000, 2 -> 2
b : -38.0000, 2 -> 3
c : 564.0000, 2 -> 3
a : 896.0000, 3 -> 3
b : -630.0000, 3 -> 2
c : -387.0000, 3 -> 0
a : -149.0000, 4 -> 3
b : 394.0000, 4 -> 3
c : -54.0000, 4 -> 1
a : 78.0000, 5 -> 2
b : -278.0000, 5 -> 4
c : -622.0000, 5 -> 2
a : 756.0000, 6 -> 4
b : 767.0000, 6 -> 6
c : 116.0000, 6 -> 3
c : -989.0000, 0 -> 4
a : -249.0000, 1 -> 2
a : 815.0000, 2 -> 5
c : 23.0000, 3 -> 4
a : -935.0000, 4 -> 0
c : -748.0000, 5 -> 6
b : -470.0000, 6 -> 2
