a : -151.0000, 0 -> 2
b : -976.0000, 0 -> 4
c : 731.0000, 0 -> 4
d : -239.0000, 0 -> 4
a : -722.0000, 1 -> 1
b : -410.0000, 1 -> 3
c : -293.0000, 1 -> 6
d : -662.0000, 1 -> 1
a : -200.0000, 2 -> 5
b : 437.0000, 2 -> 7
c : -332.0000, 2 -> 1
d : -670.0000, 2 -> 2
a : 841.0000, 3 -> 6
b : -243.0000, 3 -> 5
c : -435.0000, 3 -> 6
d : 209.0000, 3 -> 6
a : -692.0000, 4 -> 7
b : -574.0000, 4 -> 2
c : -279.0000, 4 -> 1
d : -88.0000, 4 -> 3
a : -881.0000, 5 -> 0
b : -61.0000, 5 -> 4
c : -373.0000, 5 -> 6
d : -83.0000, 5 -> 4
a : 198.0000, 6 -> 7
b : -129.0000, 6 -> 7
c : -578.0000, 6 -> 5
d : -204.0000, 6 -> 7
a : -443.0000, 7 -> 2
b : 534.0000, 7 -> 6
c : 693.0000, 7 -> 7
d : 999.0000, 7 -> 4
b : -478.0000, 0 -> 7
c : 453.0000, 0 -> 7
b : 960.0000, 1 -> 0
c : -722.0000, 1 -> 7
a : -748.0000, 2 -> 6
d : -421.0000, 2 -> 6
b : -841.0000, 3 -> 7
d : -657.0000, 3 -> 2
c : -113.0000, 4 -> 7
b : -738.0000, 4 -> 4
a : -18.0000, 5 -> 6
c : 631.0000, 5 -> 5
d : 653.0000, 6 -> 0
b : -809.0000, 6 -> 6
a : -969.0000, 7 -> 4
d : -704.0000, 7 -> 0
