a : -416.0000, 0 -> 6
b : 624.0000, 0 -> 4
c : 753.0000, 0 -> 5
a : -323.0000, 1 -> 3
b : -66.0000, 1 -> 3
c : -508.0000, 1 -> 2
a : 461.0000, 2 -> 3
b : -309.0000, 2 -> 0
c : -248.0000, 2 -> 5
a : -584.0000, 3 -> 2
b : -779.0000, 3 -> 0
c : -308.0000, 3 -> 0
a : 789.0000, 4 -> 5
b : -526.0000, 4 -> 4
c : 355.0000, 4 -> 4
a : 713.0000, 5 -> 3
b : 485.0000, 5 -> 6
c : 801.0000, 5 -> 0
a : -630.0000, 6 -> 5
b : -556.0000, 6 -> 0
c : -217.0000, 6 -> 1
a : 385.0000, 0 -> 3
b : -89.0000, 1 -> 6
b : 921.0000, 2 -> 2
c : -875.0000, 3 -> 5
c : 442.0000, 4 -> 5
c : -34.0000, 5 -> 6
b : -856.0000, 6 -> 5
