a : -751.0000, 0 -> 0
b : 730.0000, 0 -> 0
c : 850.0000, 0 -> 3
d : -811.0000, 0 -> 1
a : -107.0000, 1 -> 1
b : -877.0000, 1 -> 0
c : 852.0000, 1 -> 1
d : -916.0000, 1 -> 3
a : -500.0000, 2 -> 1
b : -116.0000, 2 -> 3
c : -159.0000, 2 -> 0
d : 437.0000, 2 -> 0
a : -666.0000, 3 -> 3
b : -669.0000, 3 -> 0
c : 603.0000, 3 -> 1
d : -30.0000, 3 -> 0
c : 225.0000, 0 -> 0
a : -416.0000, 0 -> 2
b : -515.0000, 1 -> 2
d : 433.0000, 1 -> 1
c : 611.0000, 2 -> 1
b : 204.0000, 2 -> 2
a : 150.0000, 3 -> 2
c : -60.0000, 3 -> 0
