a : 48.0000, 0 -> 3
b : 533.0000, 0 -> 0
c : 59.0000, 0 -> 0
d : -294.0000, 0 -> 5
a : 337.0000, 1 -> 2
b : 222.0000, 1 -> 2
c : -217.0000, 1 -> 3
d : 499.0000, 1 -> 1
a : -220.0000, 2 -> 3
b : -58.0000, 2 -> 1
c : -898.0000, 2 -> 4
d : 314.0000, 2 -> 1
a : -857.0000, 3 -> 0
b : -407.0000, 3 -> 5
c : 256.0000, 3 -> 5
d : -203.0000, 3 -> 1
a : -736.0000, 4 -> 1
b : 449.0000, 4 -> 0
c : -752.0000, 4 -> 4
d : -951.0000, 4 -> 4
a : -259.0000, 5 -> 4
b : -838.0000, 5 -> 5
c : -740.0000, 5 -> 4
d : -594.0000, 5 -> 2
c : -155.0000, 0 -> 5
a : 948.0000, 0 -> 1
b : 382.0000, 1 -> 3
a : -493.0000, 1 -> 4
d : 113.0000, 2 -> 2
a : -412.0000, 2 -> 0
b : -900.0000, 3 -> 3
a : -723.0000, 3 -> 1
d : -131.0000, 4 -> 1
c : -808.0000, 4 -> 2
c : 917.0000, 5 -> 2
d : -593.0000, 5 -> 1
