a : 172.0000, 0 -> 1
b : 482.0000, 0 -> 1
c : 989.0000, 0 -> 4
d : 453.0000, 0 -> 2
a : -160.0000, 1 -> 4
b : -615.0000, 1 -> 5
c : -32.0000, 1 -> 1
d : -791.0000, 1 -> 6
a : 98.0000, 2 -> 0
b : -281.0000, 2 -> 1
c : -461.0000, 2 -> 5
d : 717.0000, 2 -> 4
a : -29.0000, 3 -> 3
b : -622.0000, 3 -> 6
c : 264.0000, 3 -> 6
d : -123.0000, 3 -> 0
a : 276.0000, 4 -> 7
b : -966.0000, 4 -> 7
c : -60.0000, 4 -> 6
d : -199.0000, 4 -> 2
a : 613.0000, 5 -> 0
b : -304.0000, 5 -> 2
c : 717.0000, 5 -> 4
d : 316.0000, 5 -> 6
a : -978.0000, 6 -> 5
b : 461.0000, 6 -> 0
c : -441.0000, 6 -> 7
d : -23.0000, 6 -> 5
a : 117.0000, 7 -> 4
b : -430.0000, 7 -> 2
c : -299.0000, 7 -> 4
d : -619.0000, 7 -> 3
a : -680.0000, 0 -> 0
a : -750.0000, 0 -> 2
a : 927.0000, 1 -> 6
c : -516.0000, 1 -> 7
a : -462.0000, 2 -> 6
b : -815.0000, 2 -> 0
b : -520.0000, 3 -> 7
a : 970.0000, 3 -> 6
b : 542.0000, 4 -> 5
c : 398.0000, 4 -> 1
d : 337.0000, 5 -> 7
b : -175.0000, 5 -> 5
d : -194.0000, 6 -> 6
d : -671.0000, 6 -> 1
b : -772.0000, 7 -> 0
c : 898.0000, 7 -> 3
