a : 413.0000, 0 -> 6
b : 391.0000, 0 -> 6
c : 289.0000, 0 -> 2
a : 541.0000, 1 -> 0
b : -58.0000, 1 -> 0
c : 346.0000, 1 -> 0
a : 531.0000, 2 -> 1
b : 734.0000, 2 -> 5
c : 274.0000, 2 -> 3
a : -810.0000, 3 -> 4
b : -81.0000, 3 -> 1
c : 404.0000, 3 -> 6
a : -601.0000, 4 -> 3
b : -432.0000, 4 -> 0
c : -93.0000, 4 -> 3
a : -149.0000, 5 -> 2
b : -235.0000, 5 -> 3
c : -791.0000, 5 -> 4
a : 366.0000, 6 -> 0
b : -952.0000, 6 -> 5
c : -584.0000, 6 -> 5
b : -706.0000, 0 -> 1
a : -985.0000, 1 -> 1
a : 793.0000, 2 -> 3
a : -674.0000, 3 -> 2
b : 424.0000, 4 -> 5
a : 262.0000, 5 -> 1
c : 623.0000, 6 -> 4
