a : 266.0000, 0 -> 5
b : -261.0000, 0 -> 0
c : -529.0000, 0 -> 2
a : -257.0000, 1 -> 5
b : 520.0000, 1 -> 1
c : 31.0000, 1 -> 2
a : 136.0000, 2 -> 1
b : 158.0000, 2 -> 5
c : -395.0000, 2 -> 3
a : 82.0000, 3 -> 2
b : -375.0000, 3 -> 1
c : 382.0000, 3 -> 5
a : -187.0000, 4 -> 4
b : -772.0000, 4 -> 0
c : 50.0000, 4 -> 1
a : 254.0000, 5 -> 2
b : 946.0000, 5 -> 4
c : -559.0000, 5 -> 0
a : -700.0000, 0 -> 4
c : -208.0000, 1 -> 3
a : 346.0000, 2 -> 4
b : 352.0000, 3 -> 5
c : 367.0000, 4 -> 5
a : 736.0000, 5 -> 1
