a : -112.0000, 0 -> 7
b : 413.0000, 0 -> 2
c : 221.0000, 0 -> 2
d : -791.0000, 0 -> 5
a : 771.0000, 1 -> 4
b : 612.0000, 1 -> 3
c : -307.0000, 1 -> 7
d : -669.0000, 1 -> 3
a : 656.0000, 2 -> 7
b : -991.0000, 2 -> 3
c : -809.0000, 2 -> 3
d : 38.0000, 2 -> 1
a : 327.0000, 3 -> 4
b : -638.0000, 3 -> 1
c : -316.0000, 3 -> 2
d : -454.0000, 3 -> 2
a : -277.0000, 4 -> 0
b : 658.0000, 4 -> 6
c : 739.0000, 4 -> 3
d : -198.0000, 4 -> 3
a : -189.0000, 5 -> 7
b : -789.0000, 5 -> 0
c : 739.0000, 5 -> 5
d : -91.0000, 5 -> 6
a : 45.0000, 6 -> 4
b : -145.0000, 6 -> 6
c : 624.0000, 6 -> 5
d : -939.0000, 6 -> 0
a : 860.0000, 7 -> 1
b : -196.0000, 7 -> 6
c : 890.0000, 7 -> 5
d : -223.0000, 7 -> 4
c : -277.0000, 0 -> 0
a : -861.0000, 0 -> 5
a : -441.0000, 1 -> 2
b : 966.0000, 1 -> 1
d : 957.0000, 2 -> 2
c : 732.0000, 2 -> 1
d : 682.0000, 3 -> 3
b : -679.0000, 3 -> 3
d : 189.0000, 4 -> 4
b : 437.0000, 4 -> 0
b : 423.0000, 5 -> 4
d : 848.0000, 5 -> 0
b : -737.0000, 6 -> 0
a : 817.0000, 6 -> 5
c : -508.0000, 7 -> 2
a : 411.0000, 7 -> 0
