a : -49.0000, 0 -> 4
b : -711.0000, 0 -> 0
a : -105.0000, 1 -> 1
b : 489.0000, 1 -> 1
a : -319.0000, 2 -> 5
b : 438.0000, 2 -> 3
a : -909.0000, 3 -> 5
b : 904.0000, 3 -> 1
a : 879.0000, 4 -> 1
b : -424.0000, 4 -> 2
a : 109.0000, 5 -> 5
b : 223.0000, 5 -> 4
a : -623.0000, 6 -> 0
b : -328.0000, 6 -> 3
a : 377.0000, 7 -> 6
b : 114.0000, 7 -> 1
a : -411.0000, 0 -> 7
a : 492.0000, 1 -> 7
a : 357.0000, 2 -> 3
a : 324.0000, 3 -> 7
a : 94.0000, 4 -> 3
a : -488.0000, 5 -> 6
a : -153.0000, 6 -> 4
b : 727.0000, 7 -> 6
