a : 427.0000, 0 -> 0
b : 954.0000, 0 -> 4
c : 997.0000, 0 -> 2
a : -789.0000, 1 -> 1
b : 569.0000, 1 -> 4
c : -842.0000, 1 -> 3
a : 270.0000, 2 -> 6
b : -199.0000, 2 -> 4
c : -554.0000, 2 -> 0
a : 36.0000, 3 -> 2
b : 750.0000, 3 -> 3
c : -408.0000, 3 -> 5
a : 937.0000, 4 -> 4
b : 524.0000, 4 -> 4
c : -759.0000, 4 -> 3
a : -985.0000, 5 -> 6
b : -570.0000, 5 -> 3
c : 767.0000, 5 -> 3
a : -320.0000, 6 -> 1
b : 467.0000, 6 -> 2
c : 930.0000, 6 -> 2
c : -792.0000, 0 -> 1
a : 105.0000, 1 -> 5
b : -34.0000, 2 -> 1
a : 646.0000, 3 -> 5
c : -746.0000, 4 -> 6
c : -321.0000, 5 -> 5
a : -319.0000, 6 -> 0
