a : 974.0000, 0 -> 6
b : -953.0000, 0 -> 5
a : -893.0000, 1 -> 1
b : 11.0000, 1 -> 5
a : 85.0000, 2 -> 1
b : 120.0000, 2 -> 5
a : 357.0000, 3 -> 7
b : -358.0000, 3 -> 6
a : 774.0000, 4 -> 2
b : -946.0000, 4 -> 3
a : 152.0000, 5 -> 4
b : 623.0000, 5 -> 7
a : 177.0000, 6 -> 3
b : 603.0000, 6 -> 6
a : -647.0000, 7 -> 6
b : 766.0000, 7 -> 1
a : -837.0000, 0 -> 4
b : -589.0000, 1 -> 3
b : 934.0000, 2 -> 6
a : -781.0000, 3 -> 4
a : 801.0000, 4 -> 4
a : -661.0000, 5 -> 7
b : 443.0000, 6 -> 1
a : 880.0000, 7 -> 1
