a : 658.0000, 0 -> 1
b : -590.0000, 0 -> 1
c : -322.0000, 0 -> 3
a : 533.0000, 1 -> 3
b : 392.0000, 1 -> 6
c : 254.0000, 1 -> 6
a : -570.0000, 2 -> 4
b : 287.0000, 2 -> 4
c : -274.0000, 2 -> 5
a : 377.0000, 3 -> 6
b : -5.0000, 3 -> 0
c : -490.0000, 3 -> 3
a : 597.0000, 4 -> 4
b : 865.0000, 4 -> 0
c : -198.0000, 4 -> 1
a : 576.0000, 5 -> 2
b : 694.0000, 5 -> 1
c : 957.0000, 5 -> 2
a : 173.0000, 6 -> 5
b : 69.0000, 6 -> 6
c : -933.0000, 6 -> 3
c : -844.0000, 0 -> 0
b : 887.0000, 1 -> 3
a : -95.0000, 2 -> 1
c : -502.0000, 3 -> 2
a : -905.0000, 4 -> 2
b : -624.0000, 5 -> 6
a : -85.0000, 6 -> 3
