a : -414.0000, 0 -> 2
b : 228.0000, 0 -> 4
c : 93.0000, 0 -> 5
d : -375.0000, 0 -> 4
a : 397.0000, 1 -> 7
b : -71.0000, 1 -> 6
c : 497.0000, 1 -> 3
d : -377.0000, 1 -> 1
a : 617.0000, 2 -> 1
b : 331.0000, 2 -> 2
c : 276.0000, 2 -> 5
d : 983.0000, 2 -> 0
a : 471.0000, 3 -> 4
b : -602.0000, 3 -> 0
c : 940.0000, 3 -> 6
d : 788.0000, 3 -> 7
a : -275.0000, 4 -> 0
b : -663.0000, 4 -> 7
c : 623.0000, 4 -> 5
d : -261.0000, 4 -> 5
a : -389.0000, 5 -> 3
b : 37.0000, 5 -> 4
c : -408.0000, 5 -> 5
d : 678.0000, 5 -> 3
a : -753.0000, 6 -> 5
b : -182.0000, 6 -> 7
c : 930.0000, 6 -> 0
d : -121.0000, 6 -> 3
a : 324.0000, 7 -> 6
b : -785.0000, 7 -> 3
c : -322.0000, 7 -> 0
d : -345.0000, 7 -> 5
c : -356.0000, 0 -> 0
c : 170.0000, 0 -> 1
d : 461.0000, 1 -> 3
d : -380.0000, 1 -> 7
b : -946.0000, 2 -> 0
d : -296.0000, 2 -> 1
c : -455.0000, 3 -> 2
c : -372.0000, 3 -> 1
c : 992.0000, 4 -> 3
a : 646.0000, 4 -> 7
c : 138.0000, 5 -> 2
d : 354.0000, 5 -> 7
b : -251.0000, 6 -> 4
b : 478.0000, 6 -> 6
d : -965.0000, 7 -> 2
a : -219.0000, 7 -> 0
