a : 488.0000, 0 -> 3
b : 213.0000, 0 -> 3
c : 901.0000, 0 -> 1
d : 250.0000, 0 -> 0
a : 338.0000, 1 -> 4
b : -295.0000, 1 -> 3
c : -580.0000, 1 -> 2
d : 696.0000, 1 -> 4
a : -376.0000, 2 -> 0
b : -290.0000, 2 -> 4
c : -587.0000, 2 -> 3
d : 238.0000, 2 -> 3
a : 210.0000, 3 -> 3
b : -299.0000, 3 -> 1
c : -573.0000, 3 -> 5
d : 462.0000, 3 -> 1
a : -911.0000, 4 -> 2
b : 562.0000, 4 -> 0
c : 436.0000, 4 -> 4
d : 765.0000, 4 -> 1
a : 969.0000, 5 -> 2
b : -91.0000, 5 -> 2
c : 626.0000, 5 -> 1
d : -135.0000, 5 -> 0
d : 954.0000, 0 -> 3
c : 796.0000, 0 -> 3
b : -985.0000, 1 -> 2
d : -691.0000, 1 -> 0
d : -58.0000, 2 -> 0
d : 859.0000, 2 -> 4
a : -303.0000, 3 -> 5
d : 304.0000, 3 -> 2
d : -907.0000, 4 -> 4
b : -198.0000, 4 -> 2
c : 589.0000, 5 -> 4
c : 9.0000, 5 -> 5
