a : 519.0000, 0 -> 4
b : -802.0000, 0 -> 2
c : -11.0000, 0 -> 2
d : -648.0000, 0 -> 1
a : -842.0000, 1 -> 2
b : -237.0000, 1 -> 0
c : 315.0000, 1 -> 0
d : 328.0000, 1 -> 3
a : -507.0000, 2 -> 2
b : -954.0000, 2 -> 3
c : 94.0000, 2 -> 0
d : 887.0000, 2 -> 4
a : 963.0000, 3 -> 5
b : 954.0000, 3 -> 0
c : 726.0000, 3 -> 1
d : -308.0000, 3 -> 1
a : -831.0000, 4 -> 5
b : -937.0000, 4 -> 1
c : 82.0000, 4 -> 4
d : 342.0000, 4 -> 0
a : -574.0000, 5 -> 1
b : -901.0000, 5 -> 5
c : -385.0000, 5 -> 5
d : -797.0000, 5 -> 4
a : -863.0000, 0 -> 2
c : -852.0000, 0 -> 3
c : -22.0000, 1 -> 1
b : -484.0000, 1 -> 2
b : -934.0000, 2 -> 0
c : -251.0000, 2 -> 3
d : 259.0000, 3 -> 5
d : -682.0000, 3 -> 4
b : 794.0000, 4 -> 0
a : -719.0000, 4 -> 1
d : 229.0000, 5 -> 0
a : -213.0000, 5 -> 4
