a : -430.0000, 0 -> 1
b : -6.0000, 0 -> 4
c : 481.0000, 0 -> 1
a : -923.0000, 1 -> 3
b : -684.0000, 1 -> 7
c : 382.0000, 1 -> 1
a : -247.0000, 2 -> 7
b : 302.0000, 2 -> 7
c : -750.0000, 2 -> 3
a : -781.0000, 3 -> 5
b : -403.0000, 3 -> 2
c : -662.0000, 3 -> 0
a : 463.0000, 4 -> 3
b : 673.0000, 4 -> 2
c : 743.0000, 4 -> 0
a : -625.0000, 5 -> 2
b : 968.0000, 5 -> 2
c : 347.0000, 5 -> 0
a : 322.0000, 6 -> 5
b : -189.0000, 6 -> 3
c : 198.0000, 6 -> 3
a : 407.0000, 7 -> 4
b : 55.0000, 7 -> 3
c : -150.0000, 7 -> 3
c : 105.0000, 0 -> 0
c : 563.0000, 1 -> 7
b : 111.0000, 2 -> 3
a : 69.0000, 3 -> 4
b : 824.0000, 4 -> 1
b : -327.0000, 5 -> 5
a : -209.0000, 6 -> 3
b : 347.0000, 7 -> 6
