a : 678.0000, 0 -> 2
b : 882.0000, 0 -> 5
c : 142.0000, 0 -> 2
a : -443.0000, 1 -> 2
b : -916.0000, 1 -> 3
c : 216.0000, 1 -> 2
a : 133.0000, 2 -> 0
b : -23.0000, 2 -> 1
c : -418.0000, 2 -> 4
a : 299.0000, 3 -> 6
b : -631.0000, 3 -> 0
c : -200.0000, 3 -> 7
a : 479.0000, 4 -> 7
b : -36.0000, 4 -> 2
c : -467.0000, 4 -> 0
a : -286.0000, 5 -> 4
b : 433.0000, 5 -> 6
c : -697.0000, 5 -> 1
a : 210.0000, 6 -> 4
b : 894.0000, 6 -> 0
c : -291.0000, 6 -> 6
a : -139.0000, 7 -> 6
b : -493.0000, 7 -> 0
c : -966.0000, 7 -> 1
c : 803.0000, 0 -> 1
b : -655.0000, 1 -> 4
a : -280.0000, 2 -> 1
b : 232.0000, 3 -> 1
c : 268.0000, 4 -> 1
b : -412.0000, 5 -> 5
b : -864.0000, 6 -> 4
b : 664.0000, 7 -> 7
