a : -906.0000, 0 -> 3
b : -887.0000, 0 -> 2
c : -742.0000, 0 -> 1
d : 87.0000, 0 -> 1
a : -15.0000, 1 -> 0
b : 822.0000, 1 -> 2
c : 749.0000, 1 -> 1
d : 974.0000, 1 -> 3
a : -365.0000, 2 -> 0
b : -889.0000, 2 -> 0
c : 592.0000, 2 -> 2
d : -606.0000, 2 -> 1
a : 755.0000, 3 -> 2
b : -554.0000, 3 -> 3
c : 393.0000, 3 -> 2
d : 748.0000, 3 -> 0
b : 667.0000, 0 -> 1
c : 316.0000, 0 -> 0
b : -878.0000, 1 -> 0
c : -905.0000, 1 -> 0
a : -497.0000, 2 -> 3
c : 845.0000, 2 -> 3
a : -979.0000, 3 -> 1
c : -803.0000, 3 -> 0
