a : 995.0000, 0 -> 4
b : 97.0000, 0 -> 4
c : -369.0000, 0 -> 1
a : 126.0000, 1 -> 0
b : -497.0000, 1 -> 2
c : -570.0000, 1 -> 6
a : -652.0000, 2 -> 1
b : 498.0000, 2 -> 5
c : -701.0000, 2 -> 2
a : -866.0000, 3 -> 0
b : -27.0000, 3 -> 4
c : 740.0000, 3 -> 6
a : -16.0000, 4 -> 3
b : -260.0000, 4 -> 5
c : 551.0000, 4 -> 6
a : -779.0000, 5 -> 6
b : -712.0000, 5 -> 2
c : 24.0000, 5 -> 0
a : -755.0000, 6 -> 1
b : 128.0000, 6 -> 5
c : 535.0000, 6 -> 4
c : 896.0000, 0 -> 6
c : -915.0000, 1 -> 3
b : -332.0000, 2 -> 1
c : -488.0000, 3 -> 3
a : -297.0000, 4 -> 0
c : -505.0000, 5 -> 6
a : 473.0000, 6 -> 3
