a : 812.0000, 0 -> 3
b : -354.0000, 0 -> 4
c : 729.0000, 0 -> 3
d : -898.0000, 0 -> 3
a : -816.0000, 1 -> 0
b : 907.0000, 1 -> 5
c : -206.0000, 1 -> 5
d : 135.0000, 1 -> 5
a : 592.0000, 2 -> 2
b : 764.0000, 2 -> 3
c : -982.0000, 2 -> 0
d : -378.0000, 2 -> 5
a : -931.0000, 3 -> 1
b : -427.0000, 3 -> 0
c : 157.0000, 3 -> 4
d : -886.0000, 3 -> 3
a : -615.0000, 4 -> 4
b : -252.0000, 4 -> 2
c : -681.0000, 4 -> 5
d : -283.0000, 4 -> 1
a : -171.0000, 5 -> 5
b : 771.0000, 5 -> 5
c : -111.0000, 5 -> 2
d : -285.0000, 5 -> 1
a : -260.0000, 0 -> 5
a : -223.0000, 0 -> 0
a : 469.0000, 1 -> 2
d : 218.0000, 1 -> 1
c : -465.0000, 2 -> 4
c : 704.0000, 2 -> 3
a : -228.0000, 3 -> 0
d : 202.0000, 3 -> 0
d : 821.0000, 4 -> 4
d : -741.0000, 4 -> 5
a : -479.0000, 5 -> 1
a : 589.0000, 5 -> 3
