a : -312.0000, 0 -> 3
b : 401.0000, 0 -> 1
c : 667.0000, 0 -> 5
d : 980.0000, 0 -> 6
a : -926.0000, 1 -> 6
b : 512.0000, 1 -> 4
c : 810.0000, 1 -> 3
d : 629.0000, 1 -> 6
a : -239.0000, 2 -> 0
b : 435.0000, 2 -> 0
c : -873.0000, 2 -> 3
d : 902.0000, 2 -> 6
a : 836.0000, 3 -> 3
b : -957.0000, 3 -> 5
c : 287.0000, 3 -> 2
d : 530.0000, 3 -> 0
a : 844.0000, 4 -> 5
b : -285.0000, 4 -> 1
c : 535.0000, 4 -> 3
d : -157.0000, 4 -> 4
a : 454.0000, 5 -> 0
b : -111.0000, 5 -> 1
c : 604.0000, 5 -> 1
d : 337.0000, 5 -> 3
a : 144.0000, 6 -> 1
b : 114.0000, 6 -> 0
c : 454.0000, 6 -> 5
d : 423.0000, 6 -> 1
d : -125.0000, 0 -> 4
a : -908.0000, 0 -> 5
c : 741.0000, 1 -> 1
a : 330.0000, 1 -> 1
c : -194.0000, 2 -> 0
d : -737.0000, 2 -> 4
b : 459.0000, 3 -> 2
b : 133.0000, 3 -> 6
d : 386.0000, 4 -> 5
b : 931.0000, 4 -> 5
c : -106.0000, 5 -> 4
a : -685.0000, 5 -> 6
b : 877.0000, 6 -> 6
b : 601.0000, 6 -> 5
