a : -358.0000, 0 -> 4
b : -775.0000, 0 -> 6
c : -422.0000, 0 -> 3
d : -662.0000, 0 -> 0
a : 518.0000, 1 -> 5
b : 514.0000, 1 -> 2
c : 592.0000, 1 -> 4
d : 288.0000, 1 -> 2
a : 373.0000, 2 -> 6
b : -563.0000, 2 -> 4
c : 1000.0000, 2 -> 1
d : 734.0000, 2 -> 5
a : -752.0000, 3 -> 1
b : 122.0000, 3 -> 6
c : 361.0000, 3 -> 0
d : -609.0000, 3 -> 0
a : 704.0000, 4 -> 2
b : -378.0000, 4 -> 6
c : 181.0000, 4 -> 1
d : -78.0000, 4 -> 1
a : 120.0000, 5 -> 1
b : 459.0000, 5 -> 6
c : -843.0000, 5 -> 1
d : -713.0000, 5 -> 3
a : 245.0000, 6 -> 2
b : 739.0000, 6 -> 4
c : 789.0000, 6 -> 5
d : 257.0000, 6 -> 0
b : -262.0000, 0 -> 2
b : -360.0000, 0 -> 5
c : -354.0000, 1 -> 0
a : -997.0000, 1 -> 3
c : 922.0000, 2 -> 6
b : -445.0000, 2 -> 5
d : 300.0000, 3 -> 4
c : 512.0000, 3 -> 3
a : -463.0000, 4 -> 4
d : -130.0000, 4 -> 4
b : -865.0000, 5 -> 2
a : -985.0000, 5 -> 5
a : 60.0000, 6 -> 3
b : 684.0000, 6 -> 6
