a : 232.0000, 0 -> 6
b : 673.0000, 0 -> 0
c : 836.0000, 0 -> 3
a : 309.0000, 1 -> 5
b : -618.0000, 1 -> 3
c : 747.0000, 1 -> 1
a : -220.0000, 2 -> 6
b : 120.0000, 2 -> 5
c : 330.0000, 2 -> 2
a : 512.0000, 3 -> 5
b : -222.0000, 3 -> 6
c : 877.0000, 3 -> 0
a : 86.0000, 4 -> 4
b : -588.0000, 4 -> 3
c : -488.0000, 4 -> 0
a : 471.0000, 5 -> 6
b : 576.0000, 5 -> 2
c : 733.0000, 5 -> 7
a : -857.0000, 6 -> 3
b : 350.0000, 6 -> 7
c : -168.0000, 6 -> 7
a : -290.0000, 7 -> 6
b : -38.0000, 7 -> 6
c : 350.0000, 7 -> 1
b : -969.0000, 0 -> 4
a : 765.0000, 1 -> 0
a : -746.0000, 2 -> 3
c : -942.0000, 3 -> 7
a : 904.0000, 4 -> 3
c : 717.0000, 5 -> 1
c : 897.0000, 6 -> 4
a : -574.0000, 7 -> 0
