a : -9.0000, 0 -> 3
b : 118.0000, 0 -> 3
c : 884.0000, 0 -> 7
a : 854.0000, 1 -> 1
b : 919.0000, 1 -> 7
c : -575.0000, 1 -> 7
a : 818.0000, 2 -> 4
b : -32.0000, 2 -> 6
c : -730.0000, 2 -> 0
a : 258.0000, 3 -> 5
b : -387.0000, 3 -> 3
c : 113.0000, 3 -> 0
a : -430.0000, 4 -> 7
b : -240.0000, 4 -> 2
c : 959.0000, 4 -> 7
a : -347.0000, 5 -> 6
b : 204.0000, 5 -> 0
c : 17.0000, 5 -> 7
a : 896.0000, 6 -> 1
b : -738.0000, 6 -> 2
c : 572.0000, 6 -> 6
a : -561.0000, 7 -> 4
b : -70.0000, 7 -> 0
c : 915.0000, 7 -> 4
b : -566.0000, 0 -> 0
b : 938.0000, 1 -> 6
a : 129.0000, 2 -> 5
a : 832.0000, 3 -> 4
b : 605.0000, 4 -> 4
a : -27.0000, 5 -> 7
c : -110.0000, 6 -> 2
a : -185.0000, 7 -> 0
