a : 167.0000, 0 -> 6
b : -998.0000, 0 -> 0
c : -75.0000, 0 -> 6
a : -104.0000, 1 -> 2
b : -704.0000, 1 -> 2
c : 729.0000, 1 -> 4
a : 228.0000, 2 -> 2
b : -433.0000, 2 -> 2
c : 702.0000, 2 -> 5
a : -990.0000, 3 -> 6
b : 606.0000, 3 -> 3
c : 38.0000, 3 -> 2
a : -164.0000, 4 -> 3
b : 784.0000, 4 -> 4
c : -394.0000, 4 -> 0
a : -146.0000, 5 -> 3
b : -541.0000, 5 -> 0
c : -417.0000, 5 -> 4
a : 68.0000, 6 -> 0
b : 280.0000, 6 -> 5
c : 32.0000, 6 -> 1
b : 802.0000, 0 -> 3
c : 106.0000, 1 -> 0
c : -33.0000, 2 -> 0
a : 827.0000, 3 -> 0
a : 728.0000, 4 -> 5
b : 426.0000, 5 -> 5
a : -562.0000, 6 -> 1
